id,timestamp,cpu_percent,ram_percent,disk_percent,net_sent_mb,net_recv_mb,thread_count,process_count,network_latency_ms,context_switches,cache_miss_rate,temperature,power_consumption,uptime,anomaly_label
213,2025-06-01T00:17:40,66.9,20.7,25.6,108.57,271.15,1470,490,81.64,604,0.1274,83.3,281.2,977.34,0
214,2025-06-01T00:17:45,26.3,61.3,35.9,109.08,272.35,2520,504,114.33,1289,0.1561,58.6,250.19,619.12,0
215,2025-06-01T00:17:50,72.7,91.6,83.6,109.41,273.11,1824,456,104.31,251,0.194,94.6,139.51,346.79,0
216,2025-06-01T00:17:55,27.5,80.6,37.9,109.67,273.51,3344,836,8.8,1335,0.1434,84.8,158.04,798.82,0
217,2025-06-01T00:18:00,35.9,66.0,76.0,109.47,274.32,340,68,20.64,379,0.1135,44.0,275.91,164.6,0
218,2025-06-01T00:18:05,75.9,38.4,45.1,109.68,273.49,1858,929,20.99,1449,0.0887,59.7,117.73,992.53,0
219,2025-06-01T00:18:10,66.7,58.8,78.9,109.89,275.34,2410,482,53.19,1225,0.1503,49.2,131.21,789.01,0
220,2025-06-01T00:18:15,85.7,18.2,97.7,110.26,275.76,1434,478,49.93,482,0.1876,65.8,222.28,98.38,0
221,2025-06-01T00:18:20,67.5,71.1,25.5,111.45,277.86,1505,301,148.7,1497,0.0904,44.6,77.69,848.42,0
222,2025-06-01T00:18:25,59.0,75.3,86.5,111.19,278.84,1690,845,114.98,864,0.1211,32.3,246.8,259.31,0
223,2025-06-01T00:18:30,13.9,96.9,62.9,112.46,280.19,1784,892,153.03,380,0.0493,88.8,287.09,638.19,0
224,2025-06-01T00:18:35,39.9,33.4,82.1,112.08,281.13,3055,611,14.91,579,0.1729,63.8,210.79,165.97,0
225,2025-06-01T00:18:40,30.2,11.7,65.9,112.79,282.6,3824,956,97.56,564,0.1456,89.5,68.06,711.04,0
226,2025-06-01T00:18:45,28.2,59.1,43.5,113.43,283.31,1744,872,65.43,1716,0.0774,37.7,109.63,757.63,0
227,2025-06-01T00:18:50,97.4,73.6,24.4,114.08,284.96,2094,698,170.14,1576,0.1761,39.8,74.38,851.73,0
228,2025-06-01T00:18:55,42.3,81.1,8.9,114.56,286.96,3836,959,141.85,372,0.1945,44.7,127.27,488.31,0
229,2025-06-01T00:19:00,89.7,27.4,54.5,115.5,288.95,2361,787,173.98,1693,0.0648,59.7,284.89,553.91,0
230,2025-06-01T00:19:05,65.0,33.6,99.1,115.83,288.99,810,270,10.24,1580,0.0455,87.2,139.8,215.79,0
231,2025-06-01T00:19:10,80.5,56.1,74.3,116.27,291.33,486,162,144.44,613,0.1681,72.3,96.09,516.18,0
232,2025-06-01T00:19:15,52.8,39.8,34.1,117.0,292.04,594,198,108.46,1462,0.1207,33.6,215.39,532.29,0
233,2025-06-01T00:19:20,59.8,87.4,83.1,117.8,294.2,1218,609,165.18,620,0.178,56.5,274.91,809.42,0
234,2025-06-01T00:19:25,51.8,52.6,77.4,118.17,295.41,428,107,101.92,1826,0.076,77.0,58.62,711.52,0
235,2025-06-01T00:19:30,23.5,82.0,29.6,119.27,296.65,1230,246,108.5,1246,0.1204,51.0,217.1,698.59,0
236,2025-06-01T00:19:35,73.6,62.3,3.4,119.02,297.28,1572,786,11.3,203,0.1197,62.0,122.27,30.63,0
237,2025-06-01T00:19:40,31.7,79.6,13.6,119.16,299.26,2792,698,134.04,1206,0.0458,76.2,143.52,546.8,0
238,2025-06-01T00:19:45,7.3,39.9,88.0,119.88,299.55,3780,756,55.35,1232,0.1985,92.7,109.31,992.68,0
239,2025-06-01T00:19:50,66.3,84.8,84.0,119.73,299.21,3835,767,4.92,1243,0.1362,51.7,276.52,752.46,0
240,2025-06-01T00:19:55,21.8,34.7,30.9,120.11,300.1,134,67,14.22,1575,0.1362,78.4,271.51,834.98,0
241,2025-06-01T00:20:00,94.3,59.1,29.9,120.74,302.74,3316,829,191.5,1001,0.0664,78.6,201.2,494.08,0
242,2025-06-01T00:20:05,95.6,29.3,79.7,121.22,302.92,792,264,69.87,1351,0.1336,65.3,54.02,832.16,0
243,2025-06-01T00:20:10,91.9,52.8,93.9,122.21,305.14,2301,767,173.75,1390,0.1683,82.9,286.64,817.14,0
244,2025-06-01T00:20:15,40.2,38.6,78.4,123.25,307.84,3425,685,191.98,1016,0.1646,64.8,166.85,530.48,0
245,2025-06-01T00:20:20,6.5,34.0,61.3,123.78,310.53,130,65,188.71,1741,0.1847,70.6,172.24,568.82,0
246,2025-06-01T00:20:25,93.2,97.0,25.8,124.83,312.09,1452,726,176.46,595,0.0382,84.4,243.24,52.99,1
247,2025-06-01T00:20:30,45.7,24.4,53.5,125.7,314.09,2127,709,179.07,316,0.0447,61.0,203.43,853.23,0
248,2025-06-01T00:20:35,96.8,80.9,24.9,125.96,315.41,1674,837,58.51,1763,0.1449,61.1,80.35,134.79,0
249,2025-06-01T00:20:40,96.5,98.6,81.2,126.6,315.85,896,448,31.14,385,0.1635,68.4,76.34,301.49,0
250,2025-06-01T00:20:45,86.0,11.8,39.9,126.96,317.21,1128,282,128.21,1973,0.1381,82.3,113.03,744.75,0
251,2025-06-01T00:20:50,33.0,72.9,83.7,127.12,318.27,296,74,98.13,1084,0.0371,38.3,67.65,301.7,0
252,2025-06-01T00:20:55,41.6,32.8,39.4,127.66,318.99,2250,450,20.65,1494,0.123,80.1,258.24,506.02,0
253,2025-06-01T00:21:00,85.9,13.6,82.8,128.58,320.55,3316,829,135.83,760,0.1522,49.2,59.86,154.97,0
254,2025-06-01T00:21:05,35.1,46.3,34.7,128.93,321.57,828,414,113.01,1786,0.036,34.6,286.49,292.24,0
255,2025-06-01T00:21:10,21.1,94.2,45.1,129.28,323.98,2961,987,172.75,1696,0.0206,81.5,77.78,734.56,0
256,2025-06-01T00:21:15,57.9,11.1,62.3,130.1,325.09,1032,344,122.23,769,0.0584,39.4,264.41,418.86,0
257,2025-06-01T00:21:20,93.9,62.9,8.9,131.03,327.14,1458,486,115.22,1297,0.0272,43.9,109.31,563.58,0
258,2025-06-01T00:21:25,71.1,55.1,94.9,131.07,327.96,600,120,88.71,373,0.0382,75.9,215.18,357.69,0
259,2025-06-01T00:21:30,59.2,88.6,58.2,131.77,329.07,2283,761,93.09,1953,0.0486,66.7,135.53,930.7,0
260,2025-06-01T00:21:35,14.2,17.6,51.8,132.79,331.58,2432,608,190.92,1879,0.1108,89.8,66.82,856.36,0
261,2025-06-01T00:21:40,63.4,71.3,84.3,132.59,331.96,296,74,28.55,1604,0.0396,92.0,232.61,113.63,0
262,2025-06-01T00:21:45,99.1,71.2,86.8,133.22,333.34,1548,774,89.8,784,0.1249,50.4,251.97,977.7,0
263,2025-06-01T00:21:50,18.3,70.2,53.2,133.24,334.89,4975,995,131.51,1952,0.0652,51.1,124.68,809.57,0
264,2025-06-01T00:21:55,54.2,94.8,92.9,134.12,335.76,1269,423,87.17,158,0.069,43.6,246.14,159.21,0
265,2025-06-01T00:22:00,88.4,84.1,8.3,134.56,336.75,1188,594,57.36,518,0.1938,63.6,164.37,42.58,0
266,2025-06-01T00:22:05,75.4,13.8,13.1,134.65,337.37,1521,507,58.18,1745,0.163,54.6,232.38,893.13,0
267,2025-06-01T00:22:10,71.2,52.4,60.5,135.46,337.71,789,263,47.5,1529,0.0906,31.0,211.32,758.0,0
268,2025-06-01T00:22:15,71.7,45.8,36.7,135.2,338.67,520,260,69.44,1493,0.095,55.7,282.47,276.29,0
269,2025-06-01T00:22:20,39.2,37.9,47.5,136.27,340.85,2360,590,174.46,1019,0.0318,34.0,132.0,952.05,0
270,2025-06-01T00:22:25,32.9,50.6,34.2,136.89,342.31,1640,820,101.54,1338,0.1705,81.9,77.51,906.24,0
271,2025-06-01T00:22:30,81.9,44.6,41.7,137.4,342.66,440,88,48.81,1430,0.0108,90.4,247.07,214.01,0
272,2025-06-01T00:22:35,82.0,48.9,82.6,137.21,343.62,618,309,77.52,164,0.0375,49.2,253.2,399.78,0
273,2025-06-01T00:22:40,87.4,98.1,60.2,137.84,344.6,2178,726,22.06,1522,0.1115,72.3,56.53,48.31,0
274,2025-06-01T00:22:45,91.8,18.0,99.7,138.51,346.56,576,144,180.9,511,0.0458,35.8,81.53,308.94,0
275,2025-06-01T00:22:50,53.6,93.0,79.1,138.73,347.08,878,439,82.23,1375,0.1302,53.6,258.05,496.48,0
276,2025-06-01T00:22:55,52.6,53.2,28.8,139.99,349.93,1076,269,196.1,397,0.0107,67.4,200.15,64.37,0
277,2025-06-01T00:23:00,80.8,66.1,27.9,140.29,350.67,3820,955,70.16,1271,0.0287,36.8,163.21,337.44,0
278,2025-06-01T00:23:05,66.7,84.7,34.9,140.97,352.84,1268,317,167.43,1351,0.1553,54.5,256.68,151.67,0
279,2025-06-01T00:23:10,71.7,42.4,84.6,141.36,353.42,2172,543,52.02,910,0.1195,92.1,111.5,923.61,0
280,2025-06-01T00:23:15,80.6,48.7,4.7,141.35,353.93,2037,679,16.15,819,0.0137,40.8,131.22,829.67,0
281,2025-06-01T00:23:20,89.6,46.9,24.6,141.49,353.77,345,115,7.31,1320,0.0491,70.3,243.38,766.58,0
282,2025-06-01T00:23:25,37.1,43.7,90.7,142.21,355.17,1308,436,121.63,342,0.0554,84.2,197.76,774.73,0
283,2025-06-01T00:23:30,40.7,93.3,64.7,142.71,356.29,726,242,63.0,802,0.1713,80.1,102.1,15.35,0
284,2025-06-01T00:23:35,13.9,84.6,24.2,142.59,357.16,1107,369,89.26,270,0.1207,80.1,273.5,602.81,0
285,2025-06-01T00:23:40,59.9,19.8,23.5,144.08,359.18,2980,596,163.91,853,0.1129,33.8,298.59,591.27,0
286,2025-06-01T00:23:45,8.4,19.7,86.5,143.52,359.86,4845,969,50.37,1586,0.0265,93.3,86.14,992.59,0
287,2025-06-01T00:23:50,49.2,48.5,89.6,144.19,360.52,448,224,62.42,357,0.1348,77.3,124.13,632.91,0
288,2025-06-01T00:23:55,56.6,18.9,27.1,145.18,362.67,644,161,169.22,571,0.0396,92.0,237.37,650.93,0
289,2025-06-01T00:24:00,32.2,65.7,43.2,145.62,363.73,1785,357,99.06,250,0.1091,93.7,80.86,381.42,0
290,2025-06-01T00:24:05,61.1,22.9,83.8,146.27,365.75,2553,851,165.71,1007,0.1226,53.2,166.14,500.88,0
291,2025-06-01T00:24:10,7.9,57.0,77.6,146.73,366.62,1556,389,75.52,1553,0.17,65.3,104.61,395.88,0
292,2025-06-01T00:24:15,8.5,10.6,81.8,147.07,367.51,387,129,80.28,1505,0.1632,77.4,216.1,911.55,0
293,2025-06-01T00:24:20,83.1,38.5,52.8,147.22,368.09,1581,527,34.26,1540,0.0461,85.2,139.95,203.66,0
294,2025-06-01T00:24:25,39.2,70.9,91.3,148.43,370.59,320,160,183.35,1423,0.1841,93.1,262.04,151.25,0
295,2025-06-01T00:24:30,17.1,53.6,33.9,149.23,372.92,2144,536,179.46,336,0.0105,93.3,164.57,996.92,0
296,2025-06-01T00:24:35,54.6,98.0,17.4,150.0,375.27,2910,970,196.86,1276,0.0727,51.3,184.13,930.89,0
297,2025-06-01T00:24:40,78.1,88.7,71.5,150.72,375.65,1506,502,81.09,1414,0.0226,74.2,272.25,593.45,0
298,2025-06-01T00:24:45,25.5,42.3,54.9,151.43,378.88,924,462,163.9,518,0.147,39.6,242.14,773.02,0
299,2025-06-01T00:24:50,64.2,14.1,85.7,151.94,379.78,2612,653,83.58,676,0.105,82.7,252.21,111.88,0
300,2025-06-01T00:24:55,13.1,86.1,10.0,152.36,380.73,4990,998,91.41,1550,0.0432,40.4,53.12,768.58,0
301,2025-06-01T00:25:00,9.9,92.0,84.7,152.9,383.25,940,235,166.17,1575,0.0262,87.9,214.34,465.41,0
302,2025-06-01T00:25:05,55.5,83.9,30.7,153.14,382.83,1806,602,36.3,861,0.053,93.6,166.49,827.19,0
303,2025-06-01T00:25:10,56.4,21.5,66.2,153.62,384.25,680,136,44.84,1313,0.1849,35.6,270.92,516.07,0
304,2025-06-01T00:25:15,65.6,99.8,5.9,153.92,384.19,546,273,63.63,258,0.1388,63.3,59.57,727.03,0
305,2025-06-01T00:25:20,74.0,33.3,61.7,154.58,386.53,200,100,157.85,131,0.056,47.2,261.19,340.06,0
306,2025-06-01T00:25:25,97.7,75.2,72.3,154.98,387.01,525,175,75.16,421,0.1798,60.6,83.87,732.04,0
307,2025-06-01T00:25:30,54.0,91.7,38.1,155.58,388.3,780,195,72.28,159,0.0359,49.1,197.96,272.61,0
308,2025-06-01T00:25:35,35.7,31.2,23.1,156.2,390.91,270,90,199.76,1121,0.1408,34.3,231.63,954.42,0
309,2025-06-01T00:25:40,80.5,91.7,54.7,156.81,391.72,1616,404,77.38,1302,0.0907,55.6,99.39,670.75,0
310,2025-06-01T00:25:45,30.7,37.9,83.7,156.92,392.61,988,494,50.31,1871,0.061,43.3,91.67,478.99,0
311,2025-06-01T00:25:50,46.7,97.9,33.7,157.54,393.98,1236,412,125.02,1822,0.0598,65.7,220.57,606.38,0
312,2025-06-01T00:25:55,12.5,35.3,26.7,158.6,395.81,1755,585,160.57,304,0.1052,74.2,91.81,616.82,0
313,2025-06-01T00:26:00,7.4,95.8,29.3,158.62,395.98,4320,864,14.85,1524,0.187,56.3,178.26,854.78,0
314,2025-06-01T00:26:05,96.5,14.8,95.0,159.24,397.94,999,333,124.16,214,0.151,43.2,115.63,558.71,0
315,2025-06-01T00:26:10,84.4,73.8,37.2,159.38,397.61,340,85,8.11,865,0.1358,42.5,57.92,563.96,0
316,2025-06-01T00:26:15,71.1,57.9,2.4,159.65,399.4,1630,326,105.74,1191,0.1763,30.2,66.78,587.15,0
317,2025-06-01T00:26:20,43.9,53.0,78.6,160.05,400.14,2980,745,52.14,1346,0.1184,75.7,82.85,773.32,0
318,2025-06-01T00:26:25,21.5,30.1,70.5,160.16,400.05,1870,374,62.02,521,0.0465,46.5,186.31,491.68,0
319,2025-06-01T00:26:30,19.9,73.5,14.6,160.75,402.06,1430,715,93.95,1955,0.1957,93.1,102.86,213.86,0
320,2025-06-01T00:26:35,28.8,27.2,98.5,161.59,404.66,924,231,185.49,1510,0.1116,78.6,262.37,418.63,0
321,2025-06-01T00:26:40,57.2,59.8,61.6,162.35,405.9,2080,520,142.42,1102,0.0699,49.2,56.8,376.11,0
322,2025-06-01T00:26:45,72.9,32.8,51.1,163.39,408.35,2583,861,187.43,1433,0.1579,40.3,214.87,59.62,0
323,2025-06-01T00:26:50,67.7,96.0,39.5,163.76,410.13,932,466,132.33,943,0.0982,70.6,72.38,800.01,0
324,2025-06-01T00:26:55,31.6,12.6,90.1,164.36,409.77,3575,715,2.41,783,0.0124,86.2,272.59,836.46,0
325,2025-06-01T00:27:00,95.7,28.0,25.9,164.01,410.58,4690,938,53.85,309,0.0708,68.0,60.29,267.98,0
326,2025-06-01T00:27:05,75.1,31.8,30.0,164.87,412.4,398,199,181.25,1762,0.0969,30.7,85.76,324.67,0
327,2025-06-01T00:27:10,57.7,47.3,14.0,165.99,414.44,1359,453,129.05,769,0.0808,81.1,119.42,321.63,0
328,2025-06-01T00:27:15,63.1,30.9,76.4,166.9,417.01,2252,563,196.35,977,0.1148,92.7,75.15,517.75,0
329,2025-06-01T00:27:20,44.9,54.2,60.4,167.03,417.41,3432,858,32.04,699,0.0448,33.1,277.88,469.6,0
330,2025-06-01T00:27:25,28.5,88.5,61.7,167.33,418.33,1845,615,60.05,468,0.1188,82.6,83.09,886.92,0
331,2025-06-01T00:27:30,38.8,74.1,23.4,167.57,418.69,2450,490,73.11,1689,0.1974,76.7,70.75,494.09,0
332,2025-06-01T00:27:35,77.0,62.2,65.8,167.72,419.59,2889,963,65.99,1683,0.1532,55.8,64.96,178.73,0
333,2025-06-01T00:27:40,6.4,18.0,77.0,168.17,420.95,3800,950,51.15,902,0.1401,71.2,251.5,747.77,0
334,2025-06-01T00:27:45,16.0,72.5,37.1,168.47,421.46,590,295,89.25,1959,0.0481,40.3,212.47,868.36,0
335,2025-06-01T00:27:50,9.4,25.0,80.5,169.44,423.17,475,95,128.82,1661,0.1205,76.8,239.23,609.87,0
336,2025-06-01T00:27:55,8.9,80.8,36.2,169.53,423.88,372,124,62.94,1451,0.1657,67.8,226.24,764.81,0
337,2025-06-01T00:28:00,86.3,32.5,76.3,169.48,423.86,792,198,16.86,1211,0.0557,35.6,291.98,225.26,0
338,2025-06-01T00:28:05,71.8,47.5,5.3,170.29,426.37,2275,455,142.0,206,0.0265,86.4,242.12,899.89,0
339,2025-06-01T00:28:10,50.0,41.5,56.0,170.9,426.88,156,52,92.34,336,0.1357,38.3,145.64,76.19,0
340,2025-06-01T00:28:15,14.3,87.3,97.0,171.26,428.1,116,58,111.74,1435,0.138,58.5,122.45,899.26,0
341,2025-06-01T00:28:20,51.7,21.4,98.2,171.67,429.45,2815,563,91.62,303,0.1628,38.5,123.0,364.58,0
342,2025-06-01T00:28:25,50.0,60.9,29.6,172.77,431.21,574,287,178.18,680,0.1296,72.0,128.18,90.8,0
343,2025-06-01T00:28:30,21.5,22.8,45.3,173.33,433.02,2356,589,112.19,691,0.1711,78.0,96.59,182.21,0
344,2025-06-01T00:28:35,46.2,73.4,8.2,174.11,435.23,1695,339,184.73,963,0.0606,91.6,148.28,989.13,0
345,2025-06-01T00:28:40,42.9,91.5,87.6,174.63,436.99,460,230,102.6,1792,0.0167,46.4,77.52,373.5,0
346,2025-06-01T00:28:45,63.5,49.1,57.7,175.06,437.34,1092,364,59.23,1761,0.1492,53.8,124.28,774.33,0
347,2025-06-01T00:28:50,65.3,53.9,39.7,175.09,438.71,630,315,71.73,1092,0.0833,55.1,93.79,477.71,0
348,2025-06-01T00:28:55,9.3,93.5,13.1,175.62,440.17,528,132,104.9,972,0.0498,36.3,279.91,577.16,0
349,2025-06-01T00:29:00,40.6,56.9,94.8,176.29,441.32,2730,910,106.47,1073,0.0198,82.5,165.31,636.91,0
350,2025-06-01T00:29:05,64.5,53.9,54.0,177.08,442.74,1628,814,137.78,926,0.1535,35.4,255.65,603.17,0
351,2025-06-01T00:29:10,52.8,62.0,29.7,177.41,443.42,1535,307,45.67,636,0.167,52.0,197.11,998.29,0
352,2025-06-01T00:29:15,86.4,72.0,36.3,178.31,444.57,1218,609,132.11,1067,0.0839,42.4,199.63,551.88,0
353,2025-06-01T00:29:20,67.6,19.6,28.5,178.96,446.94,3475,695,155.94,126,0.1782,73.2,50.8,621.67,0
354,2025-06-01T00:29:25,20.5,83.9,61.0,179.44,448.41,4305,861,135.64,1478,0.089,88.9,53.19,350.01,0
355,2025-06-01T00:29:30,11.7,49.2,93.1,179.95,450.09,1998,999,96.88,633,0.1908,78.5,119.69,241.34,0
356,2025-06-01T00:29:35,66.0,16.5,86.0,180.74,453.13,992,248,198.34,1066,0.1968,80.3,64.77,449.54,0
357,2025-06-01T00:29:40,7.5,80.8,47.1,181.35,453.53,1705,341,81.56,839,0.1653,35.1,119.3,614.63,0
358,2025-06-01T00:29:45,60.6,43.9,83.0,181.41,453.06,2788,697,22.21,1938,0.0587,78.0,204.5,315.35,0
359,2025-06-01T00:29:50,94.3,19.0,43.5,182.35,455.61,660,132,164.48,1327,0.0796,34.1,227.29,500.17,0
360,2025-06-01T00:29:55,59.7,67.0,26.7,182.34,456.29,1575,315,43.23,410,0.1112,61.5,203.07,815.08,0
361,2025-06-01T00:30:00,41.9,89.2,98.4,183.32,458.07,932,466,142.94,364,0.0724,75.0,188.6,424.45,0
362,2025-06-01T00:30:05,66.1,89.9,31.8,183.71,458.28,4595,919,36.62,1177,0.1656,46.6,70.32,578.62,0
363,2025-06-01T00:30:10,48.5,96.2,33.7,183.4,458.63,2340,780,4.36,981,0.1862,74.4,82.07,925.07,0
364,2025-06-01T00:30:15,56.8,88.1,99.0,183.67,458.59,1820,910,32.8,1955,0.1973,87.2,60.26,623.59,0
365,2025-06-01T00:30:20,94.4,10.2,15.1,184.1,459.63,204,68,76.02,473,0.0739,87.1,253.11,311.44,0
366,2025-06-01T00:30:25,41.7,44.2,76.5,184.0,460.39,1737,579,22.22,710,0.0613,42.5,130.89,570.22,0
367,2025-06-01T00:30:30,96.3,83.7,93.7,184.32,460.39,2100,420,40.34,1546,0.0406,47.8,150.58,860.98,0
368,2025-06-01T00:30:35,91.0,43.0,52.2,185.05,462.77,2960,740,153.16,1718,0.019,73.3,206.04,153.66,0
369,2025-06-01T00:30:40,23.6,64.1,2.2,185.83,464.13,144,72,154.21,319,0.0436,84.7,292.23,823.7,0
370,2025-06-01T00:30:45,11.6,64.6,38.8,186.48,467.11,1736,434,163.68,1600,0.0641,59.6,203.77,101.36,0
371,2025-06-01T00:30:50,14.6,42.9,12.9,187.48,468.46,1752,876,168.39,619,0.0843,89.9,79.33,957.22,0
372,2025-06-01T00:30:55,6.7,91.4,42.8,188.0,469.68,2415,805,84.67,462,0.0308,67.3,275.65,160.41,0
373,2025-06-01T00:31:00,14.0,55.3,79.4,189.06,472.02,3340,668,173.64,1022,0.1658,47.0,107.41,466.69,0
374,2025-06-01T00:31:05,69.9,51.8,45.0,189.49,473.07,3460,692,105.66,1576,0.1276,31.3,247.66,950.99,0
375,2025-06-01T00:31:10,11.8,99.8,44.3,190.2,474.46,2855,571,94.65,723,0.1169,82.5,236.9,209.54,0
376,2025-06-01T00:31:15,35.3,54.4,56.6,190.34,476.39,1712,428,143.99,1376,0.1136,36.0,153.77,642.2,0
377,2025-06-01T00:31:20,85.3,26.1,59.0,190.88,477.05,3800,760,43.55,1859,0.0651,35.1,180.55,737.58,0
378,2025-06-01T00:31:25,7.2,56.2,85.9,191.53,478.98,4330,866,158.11,312,0.1881,80.5,107.15,38.83,0
379,2025-06-01T00:31:30,82.4,83.3,32.2,192.37,479.77,3492,873,86.46,1773,0.054,32.1,225.65,594.59,0
380,2025-06-01T00:31:35,31.8,79.9,82.5,191.9,480.11,556,139,26.33,973,0.137,84.8,294.82,760.25,0
381,2025-06-01T00:31:40,16.2,81.0,57.5,192.02,481.17,965,193,24.74,1267,0.0581,68.9,156.79,969.75,0
382,2025-06-01T00:31:45,71.2,73.7,31.5,192.23,481.17,4280,856,33.82,110,0.198,71.4,299.48,139.63,0
383,2025-06-01T00:31:50,64.7,32.9,30.9,192.82,482.84,2010,670,178.22,630,0.1832,91.0,113.1,863.69,0
384,2025-06-01T00:31:55,88.4,87.6,37.4,194.13,485.62,4565,913,198.2,547,0.0603,86.3,80.15,629.75,1
385,2025-06-01T00:32:00,74.8,90.4,63.0,194.44,486.39,1012,253,72.04,151,0.1976,34.9,299.62,727.72,0
386,2025-06-01T00:32:05,81.3,27.5,24.6,194.92,487.19,1210,605,59.14,1328,0.1289,85.4,144.02,740.96,0
387,2025-06-01T00:32:10,31.8,21.7,92.2,195.18,487.42,2845,569,44.54,754,0.1484,73.4,264.84,724.37,0
388,2025-06-01T00:32:15,21.9,97.8,58.3,196.31,489.72,882,441,164.94,1677,0.0638,50.6,57.38,923.18,0
389,2025-06-01T00:32:20,76.3,88.1,92.2,196.34,490.92,1750,350,42.63,1479,0.051,85.5,207.02,123.96,0
390,2025-06-01T00:32:25,81.6,90.4,6.5,196.96,492.87,4780,956,184.89,1731,0.173,31.5,50.83,284.08,0
391,2025-06-01T00:32:30,99.1,89.8,35.6,197.57,493.62,1662,554,133.8,438,0.0623,84.4,176.13,903.39,1
392,2025-06-01T00:32:35,44.2,58.8,4.2,198.74,496.97,4570,914,179.53,946,0.1843,70.3,234.14,457.0,0
393,2025-06-01T00:32:40,40.3,68.2,28.7,198.94,498.33,808,202,111.25,1801,0.0797,47.0,205.34,406.46,0
394,2025-06-01T00:32:45,78.8,59.1,86.5,200.26,499.62,2890,578,138.45,995,0.0117,30.4,206.91,539.62,0
395,2025-06-01T00:32:50,37.4,14.6,5.6,200.75,501.5,776,388,124.27,1721,0.1225,63.9,131.65,311.27,0
396,2025-06-01T00:32:55,93.4,77.1,44.7,201.25,503.1,3990,798,166.41,1940,0.0772,57.4,208.43,598.11,0
397,2025-06-01T00:33:00,86.5,55.5,13.5,201.84,505.31,2244,561,167.34,1456,0.1954,86.1,263.69,879.49,0
398,2025-06-01T00:33:05,45.8,68.3,42.9,203.04,507.38,1920,384,118.37,1719,0.0835,81.2,174.16,396.34,0
399,2025-06-01T00:33:10,76.3,55.2,84.2,203.39,508.44,1116,558,126.87,1940,0.0697,68.3,185.43,208.59,0
400,2025-06-01T00:33:15,76.7,54.3,63.1,204.58,510.26,525,105,184.45,1970,0.1176,39.8,259.6,157.02,0
401,2025-06-01T00:33:20,14.8,25.5,74.2,204.94,513.13,1815,605,186.04,298,0.1487,77.2,80.46,698.03,0
402,2025-06-01T00:33:25,90.7,35.1,36.2,205.81,514.79,4350,870,133.19,1562,0.1936,68.6,200.27,74.49,0
403,2025-06-01T00:33:30,53.0,24.3,94.6,205.94,515.21,1604,802,2.54,249,0.0232,31.5,168.61,76.06,0
404,2025-06-01T00:33:35,83.5,27.6,71.5,206.06,515.12,1960,980,21.78,149,0.0897,79.5,154.32,961.33,0
405,2025-06-01T00:33:40,35.4,97.6,43.3,206.82,517.14,1200,600,171.73,1463,0.1361,84.1,151.91,667.37,0
406,2025-06-01T00:33:45,90.1,23.8,43.8,207.12,517.8,537,179,17.86,735,0.0109,80.3,208.21,190.04,0
407,2025-06-01T00:33:50,42.0,34.2,92.0,207.0,518.07,735,147,43.49,1654,0.1029,41.5,274.4,632.82,0
408,2025-06-01T00:33:55,6.0,63.2,58.5,207.42,518.39,1684,842,46.88,958,0.1632,62.7,212.51,579.2,0
409,2025-06-01T00:34:00,91.0,64.9,71.2,208.07,520.47,1413,471,120.45,1707,0.0197,64.3,116.09,779.41,0
410,2025-06-01T00:34:05,13.7,23.9,42.9,208.73,521.63,387,129,115.75,1269,0.0747,90.7,84.45,424.26,0
411,2025-06-01T00:34:10,35.3,81.4,23.9,209.06,522.31,674,337,58.59,877,0.0862,90.2,294.56,17.81,0
412,2025-06-01T00:34:15,95.3,80.7,72.9,208.91,522.89,3584,896,42.31,149,0.1461,34.0,126.04,440.72,0
413,2025-06-01T00:34:20,95.3,31.4,61.6,209.59,524.43,3975,795,153.14,660,0.0662,94.9,166.55,691.57,0
414,2025-06-01T00:34:25,59.5,36.0,51.1,211.09,526.93,1790,895,187.16,1036,0.0568,81.1,54.34,957.34,0
415,2025-06-01T00:34:30,65.0,94.4,63.2,210.96,527.23,1090,218,11.51,1734,0.0319,54.4,252.79,840.31,0
416,2025-06-01T00:34:35,47.6,84.3,22.4,210.88,527.52,384,128,27.5,498,0.1992,78.3,248.28,24.2,0
417,2025-06-01T00:34:40,32.9,72.8,79.8,211.98,529.57,600,120,128.79,475,0.0996,54.5,223.67,245.4,0
418,2025-06-01T00:34:45,36.2,17.4,94.9,212.5,531.26,1248,312,161.08,122,0.0192,90.9,139.02,550.32,0
419,2025-06-01T00:34:50,68.9,47.6,89.3,213.51,533.44,3805,761,158.45,1199,0.0245,54.6,143.41,56.27,0
420,2025-06-01T00:34:55,76.5,60.3,33.5,214.01,534.98,1544,772,144.22,724,0.0343,79.8,174.0,595.98,0
421,2025-06-01T00:35:00,80.2,26.9,41.8,215.29,537.52,1158,579,177.6,382,0.0502,40.1,150.5,429.66,0
422,2025-06-01T00:35:05,80.0,50.3,81.2,215.45,537.87,1668,834,44.25,1129,0.1507,85.4,92.11,668.98,0
423,2025-06-01T00:35:10,13.7,64.1,60.3,215.16,538.04,1295,259,22.35,379,0.1162,70.3,107.76,221.31,0
424,2025-06-01T00:35:15,52.0,39.5,55.7,216.03,539.57,332,166,123.46,697,0.1576,82.5,132.71,187.98,0
425,2025-06-01T00:35:20,10.5,80.3,92.8,216.78,541.35,3325,665,164.63,492,0.0138,57.2,54.97,915.32,0
